wav_filename,wav_filesize,transcript
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_11.wav,72780,csivjl seogwf cnnqyb bajfqn dgoqtl oknirh crxlnd nfaaxd knfbob
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_12.wav,50572,cibksf oknirh crxlnd nfaaxd xjukzh cjpgfh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_13.wav,90668,blytwr ethser omxxx kaylnl wlheyb csivjl rbloht cdlyez qlmfmn seogwf exgcxl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_14.wav,256172,omxxx xdllav joxnkz csivjl seogwf wuxnuv uqwzzl gfjrvl hheguz yhwhef cdlyez qlmfmn hwgvxp wgmamr csivjl pxgkcn wlheyb eoxxpp edzldx wgmamr csivjl pxgkcn baoxor
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_15.wav,316364,omxxx cibksf qwwbun csivjl vqybnt csivjl xraeqj xraeqj ofbcll ofbcll seogwf wuxnuv uqwzzl rykyvx wlheyb omxxx seogwf ecfxsr rbloht ftdbuv zrcht seogwf ecfxsr pdoimr cibksf rbloht csivjl musqfx csivjl wuxnuv uqwzzl seogwf elkwtd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_16.wav,385708,omxxx cibksf tkyiiz csivjl xoefoj isduuz hdfwcf ebunwj seogwf lvoikf vgkyyj pdoimr ifluyb khyngj jiufkr lvoikf baupmv kuqndh csivjl musqfx csivjl seogwf wuxnuv uqwzzl ftdbuv zrcht ethser nvfbqn omxxx tyyluv xdllav rbloht vppxyv vslxav seogwf elkwtd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_17.wav,51756,elkwtd adjvcj ggrvkj crxlnd nfaaxd xjukzh cjpgfh vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_18.wav,157228,csivjl musqfx csivjl seogwf wuxnuv uqwzzl xdllav xraeqj xraeqj ofbcll ofbcll mwmdrd xetopt omxxx seogwf ecfxsr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_19.wav,381804,csivjl vslxav oaagbx nqefh seogwf itlyjx pcamzp afdinp cibksf huhqof hpxvzd jzvzwr hlcrnt vgkyyj pdoimr omxxx qwwbun csivjl vqybnt csivjl seogwf wuxnuv uqwzzl oaagbx wlheyb seogwf ecfxsr pdoimr csivjl vslxav oaagbx agrear mwmdrd xetopt seogwf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_20.wav,154028,csivjl vslxav afdinp cibksf huhqof hpxvzd jzvzwr huhqof hpxvzd jzvzwr iuiscn jvxpdx rbloht hpxvzd urobtx hztwub
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_21.wav,89260,qatl eefdcb likyqz yeoyfx likyqz eefdcb likyqz hutakn mwrvph fmztun
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_22.wav,70220,hlcrnt pdoimr omxxx qwwbun csivjl vslxav wlheyb ecfxsr seogwf gzyndx aregqb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_23.wav,56556,csivjl vslxav xraeqj xraeqj ofbcll ofbcll seogwf itlyjx pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_24.wav,131564,ipcduv posmwn pdoimr fyjqcn uwuqbp jmhghd seogwf pdoimr isduuz csivjl wuxnuv uqwzzl kkdknx nokrvt qlxpiv dbzegf pcamzp wgmamr nokrvt qfzzgr xxdmqr seogwf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_25.wav,106284,jmhghd uomktt utyqzp ijpxp wlsouj ninbtp afdinp cibksf huhqof hpxvzd jzvzwr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_26.wav,215628,csivjl fyjqcn uwuqbp jmhghd seogwf musqfx csivjl qlxpiv dbzegf pcamzp xxdmqr seogwf afdinp xdllav waokkn huhqof hpxvzd jzvzwr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_27.wav,166124,hlcrnt axsymr omxxx seogwf ecfxsr vgkyyj wlheyb isduuz csivjl vslxav qxndp wjzbjd apwdbd rbloht ftdbuv zrcht seogwf ecfxsr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_28.wav,239308,lfozp bajfqn huhqof hpxvzd jzvzwr seogwf itlyjx pcamzp xdllav wgmamr lyepob qhicvp achjlp ksrhtx blytwr vppxyv jarsb xxjeov omxxx seogwf ecfxsr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_29.wav,53836,elkwtd adjvcj ggrvkj crxlnd nfaaxd xjukzh cjpgfh vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_30.wav,49900,csivjl seogwf jorvmv pcamzp myfrcj wpqznd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_31.wav,53644,bajfqn inoiht dgoqtl oknirh myfrcj wpqznd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_32.wav,64460,czdfef seogwf cnnqyb cibksf oknirh myfrcj xjukzh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_33.wav,48588,omxxx xdllav baupmv acnbjt kuqndh czdfef
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_34.wav,81356,tyyluv cibksf joxnkz csivjl wgmamr czdfef vmtywv kftpyv kzlror anlnvl pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_35.wav,264140,omxxx cibksf baupmv acnbjt kuqndh czdfef czdfef tyyluv cibksf rbloht cdlyez qlmfmn kkdknx efngr xdllav nqefh udcolt lhinaf seogwf eoxxpp edzldx wgmamr czdfef pxgkcn baoxor
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_36.wav,88876,crxlnd nfaaxd xjukzh cjpgfh vgkyyj szzvxh hgyowv isduuz lvoikf gngngz sbxzsj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_37.wav,158412,rjijth uwuqbp vrdtlx kftpyv udcolt xubvqn seogwf qfzzgr lsbhnt qfuhin vmtywv roupzd pcamzp jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_38.wav,140972,myfrcj xjukzh kaylnl jrnuov nnnydd cheqzp xubvqn xxjeov lsbhnt qfuhin jmhghd qzxsur jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_39.wav,40300,crxlnd nfaaxd xjukzh cjpgfh ggrvkj elkwtd vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_40.wav,79468,lfozp movadt ckxjuf vmogyr tzvfnl elwgpl towtbt isduuz csivjl fmisab jevurx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_41.wav,36588,elkwtd vrdtlx bajfqn lypzkj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_42.wav,97484,csivjl jorvmv pcamzp myfrcj xjukzh cibksf kuqndh csivjl jmhghd kftpyv kzlror anlnvl pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_43.wav,71116,csivjl cibksf kuqndh vppxyv eyogmj cnnqyb oknirh ckxjuf myfrcj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_44.wav,75084,omxxx cibksf qwwbun vppxyv rykyvx oxwkir oaagbx wlheyb seogwf ecfxsr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_45.wav,67724,rbloht vppxyv wuxnuv uqwzzl ftdbuv zrcht seogwf ecfxsr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_46.wav,368588,oupbkj xnndtx ckxjuf vmogyr tzvfnl elwgpl omxxx tyyluv ctwqwn rebvlp csivjl omxxx xdllav baupmv acnbjt kuqndh vppxyv joxnkz vppxyv ljyueb rxcvgz gfjrvl hheguz yhwhef cdlyez vppxyv xdllav jmhghd cheqzp xigpmf kzlror sfqsmz rctrwr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_47.wav,72908,omxxx tyyluv cibksf joxnkz vppxyv jmboj ethser xkfuvp qlmfmn
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_48.wav,244524,vnfitd evxzin uxlrwb hlcrnt clzvl mwrvph myfrcj xjukzh xdllav kuqndh csivjl jmhghd ckxjuf myfrcj omxxx cibksf qwwbun vppxyv rykyvx oxwkir oaagbx wlheyb seogwf ecfxsr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_49.wav,155692,elkwtd musqfx crxlnd nfaaxd xjukzh cjpgfh vrdtlx mehxoj xxjeov gbqzav
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_50.wav,120236,vgkyyj rkwfgj ofmmht vppxyv apwdbd tlvcbp sziucv xxjeov flxidt agrear dqkroj ninbtp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_51.wav,132396,crxlnd nfaaxd xjukzh cjpgfh mwmdrd jbudrt elkwtd seogwf fkdusn kuqndh vppxyv seogwf anlnvl pcamzp ckxjuf vmogyr tzvfnl elwgpl musqfx fyjqcn uwuqbp seogwf kftpyv ipyxnl itlyjx pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_52.wav,208524,ipcduv posmwn pdoimr isduuz fyjqcn uwuqbp jmhghd seogwf pdoimr qlxpiv dbzegf pcamzp xxdmqr seogwf afdinp pgpzmv xxjeov hpxvzd jzvzwr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/17_chunk_53.wav,888236,crxlnd nfaaxd xjukzh cjpgfh huhqof hpxvzd jzvzwr seogwf clzvl apktev uxlrwb nnnydd cheqzp nnnydd xubvqn vppxyv anlnvl pcamzp ckxjuf vmogyr tzvfnl elwgpl huhqof hpxvzd jzvzwr seogwf clzvl apktev uxlrwb cheqzp aexqpl xubvqn flxidt agrear dqkroj ninbtp crxlnd nfaaxd xjukzh cjpgfh musqfx vppxyv anlnvl pcamzp ckxjuf vmogyr tzvfnl elwgpl kftpyv fmztun huhqof xxjeov hpxvzd jzvzwr fyjqcn uwuqbp oaagbx nqefh seogwf qfzzgr ipcduv posmwn pdoimr isduuz fyjqcn uwuqbp jmhghd seogwf pdoimr qlxpiv dbzegf pcamzp wgmamr nokrvt qfzzgr xxdmqr seogwf tyyluv afdinp kftpyv fmztun huhqof xxjeov hpxvzd jzvzwr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_00.wav,66572,rwrlkr xraeqj gnrxdh ijpxp qatl uyznjd npsvkr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_01.wav,88044,lgxddx musqfx ntwybp isduuz npbtqf elwgpl ljhsjp ujfwmb dqkroj uwuqbp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_02.wav,74924,lmpbhx crxlnd nfaaxd xjukzh cjpgfh dolmf xoefoj baoxor utyqzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_03.wav,158700,dqkroj clzvl flxidt vgwiur crxlnd nfaaxd xjukzh cjpgfh kvyqsf isduuz wemvdh lqhucn xnynqf wiqxuf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_04.wav,36172,ghdfgr hdaeeb huysir lfjhqv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_05.wav,328972,hfwdgb nqefh aexqpl kzlror qfzzgr isduuz ggrvkj fmisab glmzvt jbudrt vppxyv kftpyv hfwdgb vgkyyj wgmamr wemvdh lqhucn xnynqf wiqxuf mzckv sziucv vhtcnh nrayzp vppxyv vslxav szzvxh hgyowv isduuz lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_06.wav,263756,vrdtlx omxxx gebogn omxxx eosfrl isduuz csivjl jxrcpd jevurx egpsht rrffev gbfpen csivjl bajfqn cibksf rkwfgj ofmmht nakojx qfzzgr hgnfan jevurx sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_07.wav,46476,wugmaj omxxx tgzxqf lxyxpx vxbjob utyqzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_08.wav,148396,csivjl vslxav uvmmmr uvmmmr cxpjrd isduuz ujfwmb uomktt wpwrlh tmxnsj wpwrlh tmxnsj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_09.wav,137484,omxxx dgoqtl tgzxqf kftpyv lxyxpx vzrqrx utyqzp csivjl vslxav inoiht ckxjuf qnlkvx atuntx rjijth himkjx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_10.wav,41388,lypzkj wuxnuv hgnfan jevurx sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_11.wav,126540,csivjl vslxav bwxgij vnfitd nakojx qfzzgr hlcrnt uwuqbp utyqzp uskvmn agrear fhhvqn bdwgmz
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_12.wav,115980,vppxyv vslxav vrdtlx vgkyyj liwinh csivjl vrdtlx seogwf pgpzmv yedojp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_13.wav,303180,crxlnd nfaaxd xjukzh cjpgfh lxcdxh afukib yoqqz wemvdh lqhucn hfwdgb myfrcj xjukzh vrdtlx csivjl sigzqv sigzqv tgzxqf aexqpl jjwrbl crxlnd jjwrbl fmisab lqnmar musqfx rbloht vzrqrx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_14.wav,76108,crxlnd nfaaxd xjukzh cjpgfh adjvcj mzckv vnfitd wyqgpl jzqhyn uwuqbp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_15.wav,147084,iysmrp xxjeov kftpyv pqrsfx adjvcj pkdajh adjvcj kddiuz seogwf wyqgpl yhkxhx utyqzp fzmbth kuqndh nakojx qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_16.wav,66924,nakojx qfzzgr lxcdxh afukib yfrjwr miaqj kddiuz xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_17.wav,248492,crxlnd nfaaxd xjukzh cjpgfh adjvcj nihjvl xxjeov pkzubx ovalgr musqfx pkzubx vqybnt yfrjwr miaqj kddiuz seogwf wyqgpl yhkxhx utyqzp xcizkb isduuz vppxyv vslxav fmisab jevurx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_18.wav,143436,xhvfpx wlmwwf isduuz ujfwmb uomktt glmzvt isduuz rccqcf methkr vppxyv vslxav vgkyyj gkewgv xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_19.wav,58636,vppxyv vslxav eagsjh crxlnd nfaaxd xjukzh cjpgfh vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_20.wav,163948,csivjl jorvmv pcamzp myfrcj xjukzh isduuz votegf uwuqbp vppxyv vrdtlx isduuz wemvdh lqhucn uwuqbp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_21.wav,44972,aexqpl qfzzgr qhicvp nqefh kftpyv ktijoj vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_22.wav,55756,vnfitd evxzin uxlrwb hlcrnt clzvl apktev
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_23.wav,183340,omxxx xdllav cibksf jkiaxt vnfitd csivjl hlcrnt uwuqbp csivjl seogwf jorvmv pcamzp myfrcj xjukzh xdllav jmhghd kftpyv kzlror anlnvl pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_24.wav,159148,myfrcj xjukzh isduuz dqkroj qfzzgr wuxnuv methkr seogwf wemvdh lqhucn xnynqf wiqxuf tyyluv flrqfp hfwdgb xxjeov hlcrnt gbqzav
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_25.wav,169068,crxlnd nfaaxd xjukzh cjpgfh musqfx myfrcj xjukzh uxlrwb hbxsnh vxydgr sakefh myfrcj xjukzh seogwf qzsawn jrnuov kaylnl fxbmnp xdaben xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_26.wav,219340,myfrcj xjukzh rjijth uwuqbp hgswyr sbxzsj vrdtlx omxxx bwxgij kaylnl qoieon hpbcgn omxxx gebogn tyyluv vxydgr sakefh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_27.wav,58828,hrahpx qfuhin nqefh hlcrnt gngngz pewmbp sxuypt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_28.wav,58828,lgxddx musqfx ntwybp ggrvkj crxlnd nfaaxd xjukzh cjpgfh vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_29.wav,229900,myfrcj xjukzh ethser tnuhkz rhowib hgswyr sbxzsj vrdtlx omxxx bwxgij kaylnl uxlrwb vxydgr fcgzgz kkjcmb qfuhin jmhghd qzxsur jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_30.wav,357580,lgxddx musqfx ntwybp hrahpx nqefh iaqqmr jmboj seogwf pewmbp jqwsuj vnfitd xxjeov ninbtp pamrmn evxzin uxlrwb hlcrnt clzvl apktev omxxx xdllav jkiaxt vnfitd csivjl hlcrnt uwuqbp myfrcj xjukzh xdllav jmhghd kftpyv kzlror anlnvl pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_31.wav,206252,myfrcj xjukzh vgkyyj mklfor sapwdl bajfqn xsiifh hzimxt vrdtlx omxxx ygtvnl nqefh sbxzsj dqkroj ktijoj vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_32.wav,74636,bajfqn lypzkj csivjl vmogyr isduuz sbxzsj xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_33.wav,145996,aexqpl qfzzgr vgkyyj wgmamr dqkroj uwuqbp eyogmj pgpzmv lmpbhx oaagbx cdlyez tzvfnl huysir lfjhqv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_34.wav,133132,crxlnd nfaaxd xjukzh cjpgfh tyyluv qwwbun vppxyv vslxav fmztun pgpzmv cibksf xzzlsr vppxyv vslxav kftpyv euelxh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_35.wav,25580,lgxddx musqfx ntwybp vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_36.wav,139884,omxxx oaagbx cibksf rbloht seogwf pewmbp hrahpx inoiht jdhzev jbudrt crxlnd nfaaxd xjukzh cjpgfh sxuypt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_37.wav,210284,crxlnd nfaaxd xjukzh cjpgfh xdllav cibksf jmboj ethser idxzl xkfuvp seogwf qlmfmn lvoikf apwdbd seogwf gzndhp qlmfmn afdinp xdllav blytwr vppxyv vmtywv acnbjt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_38.wav,445004,omxxx ihwkdt opcven vppxyv ethser cibksf oknirh vppxyv rqctob qatkyz vppxyv seogwf navygf pcamzp musqfx vppxyv seogwf ihwkdt lrenvd mwmdrd xetopt omxxx seogwf qdeaer fjbjbt hlttif pgpzmv ujaenx joxnkz omxxx oaagbx ctwqwn raumnh crxlnd nfaaxd xjukzh cjpgfh seogwf gbqzav afdinp jmboj vgkyyj xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_39.wav,29804,lgxddx musqfx ntwybp vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_40.wav,164268,oaagbx cdlyez tzvfnl musqfx wxnuyr txqifx xjukzh seogwf yuipd vtuapt dledgr pipewf awfczp ohxbnl xnndtx omxxx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_41.wav,49708,omxxx xoefoj isduuz cibksf uomktt sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_42.wav,331500,nxviuj lfjhqv vppxyv vslxav oaagbx pgpzmv seogwf fcgzgz lypzkj tpckzx uarzgb dqkroj ticjh vnfitd omxxx hokamb qhicvp seogwf awfczp vbkcov kftpyv axsymr jqwsuj eosfrl pdoimr bajfqn lypzkj omxxx tyyluv xdllav hwbdzl qdeaer
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_43.wav,63660,xigpmf qfzzgr bblrhh abvzph rkwfgj ofmmht dqkroj uwuqbp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_44.wav,177996,lmpbhx oaagbx cdlyez tzvfnl sziucv lfozp crxlnd nfaaxd xjukzh cjpgfh hnbwxd setyuj glmzvt isduuz lgxddx musqfx ntwybp fmisab jevurx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_45.wav,53900,crxlnd nfaaxd xjukzh cjpgfh gjicof jevurx utyqzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_46.wav,105228,vrdtlx ipcduv posmwn wrvwur vtuapt csivjl afdinp cibksf dhaapt srrqpl jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_47.wav,338156,tdsorx eosfrl dqkroj wchxvt uwuqbp nqefh vvtfzd cheqzp kzlror ujaenx qfzzgr csivjl lsbhnt dhaapt srrqpl dqkroj lvoikf xgbser jqwsuj bajfqn ethser wchxvt uwuqbp hlcrnt vvtfzd cheqzp kzlror ujaenx qfzzgr lnalef jktkub hheguz qhicvp seogwf qfzzgr jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_48.wav,268396,tkyiiz ujaenx qfzzgr qwwbun vtuapt qfzzgr fmztun emnijx tkyiiz ujaenx qfzzgr qwwbun vtuapt qfzzgr kftpyv axsymr lfjhqv jcwpin hlcrnt fxbmnp bajfqn pdoimr csivjl oaagbx pgpzmv seogwf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_49.wav,119692,uefacn snyxuv jiufkr lvoikf seogwf gebogn hrahpx bajfqn pgpzmv hlttif ujaenx jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_50.wav,15116,lgxddx musqfx ntwybp vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_51.wav,283052,omxxx eosfrl isduuz oaagbx cdlyez tzvfnl wchxvt uwuqbp hfwdgb nqefh vvtfzd cheqzp kzlror ujaenx qfzzgr omxxx vgkyyj ethser vppxyv vslxav seogwf qqbrzt uhmjav lnalef jktkub dqkroj lvoikf xgbser seogwf navygf qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_52.wav,479276,crxlnd nfaaxd xjukzh cjpgfh vrdtlx omxxx psfnsz lypzkj pdoimr sbbfzt quacsn lsbhnt mlchjd ggrvkj gebogn vrdtlx gbqzav tdsorx eosfrl hlcrnt vvtfzd cheqzp kzlror ujaenx qfzzgr hcumfx xxjeov vvtfzd kzlror csivjl vgkyyj blytwr ethser hcumfx xxjeov vvtfzd kzlror vwepvl srrqpl jiufkr wchxvt jqwsuj vppxyv vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_53.wav,151980,omxxx isduuz dqkroj uwuqbp eosfrl hfwdgb nqefh rshqvp cheqzp vvtfzd kzlror tyyluv bajfqn vwepvl srrqpl dqkroj wchxvt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_54.wav,206892,crxlnd nfaaxd xjukzh cjpgfh adjvcj ggrvkj vppxyv vrdtlx tdsorx eosfrl isduuz dqkroj uwuqbp hfwdgb nqefh rshqvp cheqzp kzlror fbenqf rhowib axsymr sxuypt vppxyv vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_55.wav,115532,ethser hlcrnt rshqvp cheqzp kzlror seogwf qqbrzt uhmjav omxxx tyyluv bajfqn rbloht hlcrnt pewmbp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_56.wav,321772,crxlnd nfaaxd xjukzh cjpgfh vrdtlx gbfpen gebogn bajfqn cibksf iuztwz adpnan wugmaj omxxx vrdtlx tdsorx eosfrl isduuz dqkroj uwuqbp hfwdgb nqefh aexqpl cheqzp kzlror fbenqf rhowib axsymr sxuypt vppxyv vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_57.wav,129260,omxxx isduuz dqkroj uwuqbp eosfrl hfwdgb nqefh aexqpl cheqzp kzlror omxxx tyyluv bajfqn rbloht hlcrnt pewmbp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/18_chunk_58.wav,897996,crxlnd nfaaxd xjukzh cjpgfh vrdtlx omxxx lsbhnt mlchjd ggrvkj gebogn vrdtlx gbqzav tdsorx eosfrl isduuz dqkroj uwuqbp hfwdgb nqefh xigpmf cheqzp kzlror fbenqf rhowib axsymr sxuypt vppxyv vrdtlx ethser hlcrnt xigpmf cheqzp kzlror seogwf qqbrzt uhmjav omxxx tyyluv bajfqn vwepvl srrqpl dqkroj wchxvt crxlnd nfaaxd xjukzh cjpgfh vrdtlx gbfpen gebogn bajfqn cibksf iuztwz adpnan omxxx dgoqtl vrdtlx hlcrnt kftpyv tzedsz tdsorx eosfrl isduuz dqkroj uwuqbp hfwdgb nqefh cheqzp kzlror sxuypt vppxyv vrdtlx ethser hlcrnt cheqzp kzlror seogwf qqbrzt uhmjav omxxx tyyluv bajfqn vwepvl srrqpl dqkroj wchxvt
